------------------------------------------------------------------
          COSMO v0.8.5 - A Quadratic Objective Conic Solver
                         Michael Garstka
                University of Oxford, 2017 - 2022
------------------------------------------------------------------

Problem:  x ∈ R^{2868},
          constraints: A ∈ R^{5531x2868} (14910 nnz),
          matrix size to factor: 8399x8399,
          Floating-point precision: Float64
Sets:     ZeroSet of dim: 2903
          DensePsdConeTriangle of dim: 2628 (72x72)
Settings: ϵ_abs = 1.0e-05, ϵ_rel = 1.0e-05,
          ϵ_prim_inf = 1.0e-04, ϵ_dual_inf = 1.0e-04,
          ρ = 0.1, σ = 1e-06, α = 1.6,
          max_iter = 1000000,
          scaling iter = 10 (on),
          check termination every 25 iter,
          check infeasibility every 40 iter,
          KKT system solver: QDLDL
Acc:      Anderson Type2{QRDecomp},
          Memory size = 15, RestartedMemory,	
          Safeguarded: true, tol: 2.0
Setup Time: 858.53ms

Iter:	Objective:	Primal Res:	Dual Res:	Rho:
66200	 7.1463e+01	6.0156e+01	4.9855e-04	2.2861e-06
66225	 7.1451e+01	6.0112e+01	5.0220e-04	2.2861e-06
66250	 7.1449e+01	6.0107e+01	4.8433e-04	2.2861e-06
66275	 7.1443e+01	6.0054e+01	5.2265e-04	2.2861e-06
66300	 7.1422e+01	6.0001e+01	5.7477e-04	2.2861e-06
66325	 7.1426e+01	5.9996e+01	4.9783e-04	2.2861e-06
66350	 7.1418e+01	5.9953e+01	5.4588e-04	2.2861e-06
66375	 7.1412e+01	5.9934e+01	4.9747e-04	2.2861e-06
66400	 7.1407e+01	5.9921e+01	4.7721e-04	2.2861e-06
66425	 7.1397e+01	5.9874e+01	4.8896e-04	2.2861e-06
66450	 7.1388e+01	5.9851e+01	4.5595e-04	2.2861e-06
66475	 7.1384e+01	5.9802e+01	4.4935e-04	2.2861e-06
66500	 7.1377e+01	5.9811e+01	4.2492e-04	2.2861e-06
66525	 7.1364e+01	5.9742e+01	4.5880e-04	2.2861e-06
66550	 7.1359e+01	5.9718e+01	4.6519e-04	2.2861e-06
66575	 7.1346e+01	5.9667e+01	4.6594e-04	2.2861e-06
66600	 7.1339e+01	5.9638e+01	4.6457e-04	2.2861e-06
66625	 7.1328e+01	5.9572e+01	4.8577e-04	2.2861e-06
66650	 7.1326e+01	5.9559e+01	6.3406e-04	2.2861e-06
66675	 7.1311e+01	5.9498e+01	4.8597e-04	2.2861e-06
66700	 7.1309e+01	5.9496e+01	5.1777e-04	2.2861e-06
66725	 7.1307e+01	5.9450e+01	5.3292e-04	2.2861e-06
66750	 7.1297e+01	5.9428e+01	5.0487e-04	2.2861e-06
66775	 7.1297e+01	5.9427e+01	4.5012e-04	2.2861e-06
66800	 7.1281e+01	5.9369e+01	4.5846e-04	2.2861e-06
66825	 7.1264e+01	5.9292e+01	4.8206e-04	2.2861e-06
66850	 7.1263e+01	5.9297e+01	4.3300e-04	2.2861e-06
66875	 7.1254e+01	5.9260e+01	4.4244e-04	2.2861e-06
66900	 7.1227e+01	5.9323e+01	4.4244e-04	2.2861e-06
66925	 7.1234e+01	5.9131e+01	1.4700e-03	2.2861e-06
66950	 7.1233e+01	5.9110e+01	1.3626e-03	2.2861e-06
66975	 7.1215e+01	5.9130e+01	1.2626e-03	2.2861e-06
67000	 7.1219e+01	5.9001e+01	2.9061e-03	2.2861e-06
67025	 7.1213e+01	5.9012e+01	3.8351e-03	2.2861e-06
67050	 7.1188e+01	5.9123e+01	1.1185e-03	2.2861e-06
67075	 7.1198e+01	5.9004e+01	3.0320e-03	2.2861e-06
67100	 7.1178e+01	5.9227e+01	9.4998e-04	2.2861e-06
67125	 7.1170e+01	5.9257e+01	8.4944e-04	2.2861e-06
67150	 7.1157e+01	5.9277e+01	4.4059e-04	2.2861e-06
67175	 7.1156e+01	5.9237e+01	4.5372e-04	2.2861e-06
67200	 7.1151e+01	5.9231e+01	5.0116e-04	2.2861e-06
67225	 7.1145e+01	5.9216e+01	5.4532e-04	2.2861e-06
67250	 7.1137e+01	5.9214e+01	4.9498e-04	2.2861e-06
67275	 7.1134e+01	5.9231e+01	4.6853e-04	2.2861e-06
67300	 7.1127e+01	5.9235e+01	4.4282e-04	2.2861e-06
67325	 7.1119e+01	5.9225e+01	4.3264e-04	2.2861e-06
67350	 7.1113e+01	5.9231e+01	4.3085e-04	2.2861e-06
67375	 7.1102e+01	5.9225e+01	4.2228e-04	2.2861e-06
67400	 7.1096e+01	5.9239e+01	4.2536e-04	2.2861e-06
67425	 7.1084e+01	5.9220e+01	4.2452e-04	2.2861e-06
67450	 7.1077e+01	5.9122e+01	4.2867e-04	2.2861e-06
67475	 7.1071e+01	5.9236e+01	4.1585e-04	2.2861e-06
67500	 7.1060e+01	5.9296e+01	4.3173e-04	2.2861e-06
67525	 7.1056e+01	5.9109e+01	4.4086e-04	2.2861e-06
67550	 7.1047e+01	5.9234e+01	4.2569e-04	2.2861e-06
67575	 7.1040e+01	5.9201e+01	4.1915e-04	2.2861e-06
67600	 7.1024e+01	5.9336e+01	4.2473e-04	2.2861e-06
67625	 7.1013e+01	5.9230e+01	4.2932e-04	2.2861e-06
67650	 7.1012e+01	5.9149e+01	4.3126e-04	2.2861e-06
67675	 7.1008e+01	5.9174e+01	4.3533e-04	2.2861e-06
67700	 7.1002e+01	5.9197e+01	4.2072e-04	2.2861e-06
67725	 7.0980e+01	5.9175e+01	4.5450e-04	2.2861e-06
67750	 7.0969e+01	5.9276e+01	5.5094e-04	2.2861e-06
67775	 7.0968e+01	5.9213e+01	6.6123e-04	2.2861e-06
67800	 7.0964e+01	5.9231e+01	7.8821e-04	2.2861e-06
67825	 7.0954e+01	5.9162e+01	4.1827e-04	2.2861e-06
67850	 7.0953e+01	5.9183e+01	4.1505e-04	2.2861e-06
67875	 7.0949e+01	5.9179e+01	4.4025e-04	2.2861e-06
67900	 7.0935e+01	5.9162e+01	4.1887e-04	2.2861e-06
67925	 7.0932e+01	5.9165e+01	4.2034e-04	2.2861e-06
67950	 7.0915e+01	5.9179e+01	4.1735e-04	2.2861e-06
67975	 7.0907e+01	5.9123e+01	4.2750e-04	2.2861e-06
68000	 7.0906e+01	5.9120e+01	4.9894e-04	2.2861e-06
68025	 7.0904e+01	5.9122e+01	6.2111e-04	2.2861e-06
68050	 7.0902e+01	5.9101e+01	6.2085e-04	2.2861e-06
68075	 7.0893e+01	5.9103e+01	4.1557e-04	2.2861e-06
68100	 7.0888e+01	5.9151e+01	4.1533e-04	2.2861e-06
68125	 7.0886e+01	5.9137e+01	4.5761e-04	2.2861e-06
68150	 7.0873e+01	5.9343e+01	4.3338e-04	2.2861e-06
68175	 7.0870e+01	5.9135e+01	4.1238e-04	2.2861e-06
68200	 7.0865e+01	5.9158e+01	4.1353e-04	2.2861e-06
68225	 7.0853e+01	5.9029e+01	4.1211e-04	2.2861e-06
68250	 7.0850e+01	5.9147e+01	4.1367e-04	2.2861e-06
68275	 7.0837e+01	5.9111e+01	4.1875e-04	2.2861e-06
68300	 7.0831e+01	5.9126e+01	4.1713e-04	2.2861e-06
68325	 7.0825e+01	5.8986e+01	4.4572e-04	2.2861e-06
68350	 7.0810e+01	5.9111e+01	4.1488e-04	2.2861e-06
68375	 7.0809e+01	5.9153e+01	4.1242e-04	2.2861e-06
68400	 7.0809e+01	5.9126e+01	4.1191e-04	2.2861e-06
68425	 7.0807e+01	5.9108e+01	4.1476e-04	2.2861e-06
68450	 7.0798e+01	5.9168e+01	4.1413e-04	2.2861e-06
68475	 7.0791e+01	5.9105e+01	4.1190e-04	2.2861e-06
68500	 7.0781e+01	5.9121e+01	4.0967e-04	2.2861e-06
68525	 7.0774e+01	5.9061e+01	4.1648e-04	2.2861e-06
68550	 7.0771e+01	5.9027e+01	4.1114e-04	2.2861e-06
68575	 7.0761e+01	5.9121e+01	4.2564e-04	2.2861e-06
68600	 7.0758e+01	5.9089e+01	4.0957e-04	2.2861e-06
68625	 7.0749e+01	5.9096e+01	4.1248e-04	2.2861e-06
68650	 7.0747e+01	5.9041e+01	4.2939e-04	2.2861e-06
68675	 7.0743e+01	5.9139e+01	4.8338e-04	2.2861e-06
68700	 7.0728e+01	5.9074e+01	4.0787e-04	2.2861e-06
68725	 7.0726e+01	5.9189e+01	4.1235e-04	2.2861e-06
68750	 7.0721e+01	5.9170e+01	5.4165e-04	2.2861e-06
68775	 7.0709e+01	5.9033e+01	4.0813e-04	2.2861e-06
68800	 7.0706e+01	5.9038e+01	4.1279e-04	2.2861e-06
68825	 7.0704e+01	5.9066e+01	5.5706e-04	2.2861e-06
68850	 7.0704e+01	5.9070e+01	6.2992e-04	2.2861e-06
68875	 7.0699e+01	5.9057e+01	4.6386e-04	2.2861e-06
68900	 7.0693e+01	5.9072e+01	4.0564e-04	2.2861e-06
68925	 7.0685e+01	5.9025e+01	4.0087e-04	2.2861e-06
68950	 7.0681e+01	5.9059e+01	4.0935e-04	2.2861e-06
68975	 7.0674e+01	5.9055e+01	4.0874e-04	2.2861e-06
69000	 7.0667e+01	5.9063e+01	4.0749e-04	2.2861e-06
69025	 7.0658e+01	5.9071e+01	4.0952e-04	2.2861e-06
69050	 7.0644e+01	5.9076e+01	4.0735e-04	2.2861e-06
69075	 7.0643e+01	5.9057e+01	4.0440e-04	2.2861e-06
69100	 7.0641e+01	5.9149e+01	4.0765e-04	2.2861e-06
69125	 7.0637e+01	5.9011e+01	4.8559e-04	2.2861e-06
69150	 7.0633e+01	5.9075e+01	4.0622e-04	2.2861e-06
69175	 7.0628e+01	5.8964e+01	4.0415e-04	2.2861e-06
69200	 7.0623e+01	5.8997e+01	4.0452e-04	2.2861e-06
69225	 7.0609e+01	5.9052e+01	4.0511e-04	2.2861e-06
69250	 7.0585e+01	5.8930e+01	4.0786e-04	2.2861e-06
69275	 7.0576e+01	5.8916e+01	3.9475e-04	2.2861e-06
69300	 7.0573e+01	5.8878e+01	4.0692e-04	2.2861e-06
69325	 7.0570e+01	5.9030e+01	5.6494e-04	2.2861e-06
69350	 7.0568e+01	5.9096e+01	7.0841e-04	2.2861e-06
69375	 7.0561e+01	5.9139e+01	5.8147e-04	2.2861e-06
69400	 7.0558e+01	5.8991e+01	4.0665e-04	2.2861e-06
69425	 7.0551e+01	5.8987e+01	4.0164e-04	2.2861e-06
69450	 7.0544e+01	5.8967e+01	3.9907e-04	2.2861e-06
69475	 7.0536e+01	5.8983e+01	4.7040e-04	2.2861e-06
69500	 7.0526e+01	5.8959e+01	4.0155e-04	2.2861e-06
69525	 7.0525e+01	5.8961e+01	4.0265e-04	2.2861e-06
69550	 7.0521e+01	5.8957e+01	3.9995e-04	2.2861e-06
69575	 7.0513e+01	5.8943e+01	4.0268e-04	2.2861e-06
69600	 7.0507e+01	5.8949e+01	4.0103e-04	2.2861e-06
69625	 7.0499e+01	5.8935e+01	3.9776e-04	2.2861e-06
69650	 7.0493e+01	5.8923e+01	3.9870e-04	2.2861e-06
69675	 7.0487e+01	5.8932e+01	4.0321e-04	2.2861e-06
69700	 7.0480e+01	5.8974e+01	4.0002e-04	2.2861e-06
69725	 7.0475e+01	5.8897e+01	3.9942e-04	2.2861e-06
69750	 7.0468e+01	5.8939e+01	3.8900e-04	2.2861e-06
69775	 7.0461e+01	5.8935e+01	3.9876e-04	2.2861e-06
69800	 7.0454e+01	5.8907e+01	4.0246e-04	2.2861e-06
69825	 7.0437e+01	5.8833e+01	4.0053e-04	2.2861e-06
69850	 7.0439e+01	5.8871e+01	4.0033e-04	2.2861e-06
69875	 7.0438e+01	5.8847e+01	3.9876e-04	2.2861e-06
69900	 7.0433e+01	5.8877e+01	3.9831e-04	2.2861e-06
69925	 7.0425e+01	5.8874e+01	3.9973e-04	2.2861e-06
69950	 7.0421e+01	5.8885e+01	3.9760e-04	2.2861e-06
69975	 7.0415e+01	5.8882e+01	3.9705e-04	2.2861e-06
70000	 7.0407e+01	5.8876e+01	3.9513e-04	2.2861e-06
70025	 7.0403e+01	5.8877e+01	3.9638e-04	2.2861e-06
70050	 7.0396e+01	5.8847e+01	3.9590e-04	2.2861e-06
70075	 7.0390e+01	5.8817e+01	3.9521e-04	2.2861e-06
70100	 7.0379e+01	5.8859e+01	3.9524e-04	2.2861e-06
70125	 7.0375e+01	5.8853e+01	3.9302e-04	2.2861e-06
70150	 7.0368e+01	5.8863e+01	3.9700e-04	2.2861e-06
70175	 7.0362e+01	5.8797e+01	3.9381e-04	2.2861e-06
70200	 7.0360e+01	5.8835e+01	3.8809e-04	2.2861e-06
70225	 7.0356e+01	5.8865e+01	3.9438e-04	2.2861e-06
70250	 7.0348e+01	5.8828e+01	3.8658e-04	2.2861e-06
70275	 7.0347e+01	5.8818e+01	3.9552e-04	2.2861e-06
70300	 7.0341e+01	5.8835e+01	3.9381e-04	2.2861e-06
70325	 7.0332e+01	5.8815e+01	3.8919e-04	2.2861e-06
70350	 7.0310e+01	5.8644e+01	3.9647e-04	2.2861e-06
70375	 7.0308e+01	5.8766e+01	4.1551e-04	2.2861e-06
70400	 7.0308e+01	5.8789e+01	4.6759e-04	2.2861e-06
70425	 7.0306e+01	5.8813e+01	6.2283e-04	2.2861e-06
70450	 7.0301e+01	5.8798e+01	5.0617e-04	2.2861e-06
70475	 7.0294e+01	5.8785e+01	3.8924e-04	2.2861e-06
70500	 7.0292e+01	5.8774e+01	3.9174e-04	2.2861e-06
70525	 7.0291e+01	5.8796e+01	3.8991e-04	2.2861e-06
70550	 7.0285e+01	5.8811e+01	3.9101e-04	2.2861e-06
70575	 7.0276e+01	5.8763e+01	3.9026e-04	2.2861e-06
70600	 7.0273e+01	5.8783e+01	3.8758e-04	2.2861e-06
70625	 7.0266e+01	5.8765e+01	3.9023e-04	2.2861e-06
70650	 7.0265e+01	5.8759e+01	3.8942e-04	2.2861e-06
70675	 7.0250e+01	5.8780e+01	3.9268e-04	2.2861e-06
70700	 7.0249e+01	5.8776e+01	3.8935e-04	2.2861e-06
70725	 7.0246e+01	5.8732e+01	3.8912e-04	2.2861e-06
70750	 7.0240e+01	5.8674e+01	3.8986e-04	2.2861e-06
70775	 7.0235e+01	5.8691e+01	4.3331e-04	2.2861e-06
70800	 7.0224e+01	5.8723e+01	3.8718e-04	2.2861e-06
70825	 7.0223e+01	5.8712e+01	3.9016e-04	2.2861e-06
70850	 7.0221e+01	5.8695e+01	4.2904e-04	2.2861e-06
70875	 7.0208e+01	5.8693e+01	3.8335e-04	2.2861e-06
70900	 7.0206e+01	5.8715e+01	3.8780e-04	2.2861e-06
70925	 7.0205e+01	5.8707e+01	3.8663e-04	2.2861e-06
70950	 7.0198e+01	5.8717e+01	3.8446e-04	2.2861e-06
70975	 7.0194e+01	5.8701e+01	3.7971e-04	2.2861e-06
71000	 7.0188e+01	5.8697e+01	3.8440e-04	2.2861e-06
71025	 7.0176e+01	5.8694e+01	3.8408e-04	2.2861e-06
71050	 7.0174e+01	5.8672e+01	4.0490e-04	2.2861e-06
71075	 7.0172e+01	5.8653e+01	5.0052e-04	2.2861e-06
71100	 7.0161e+01	5.8616e+01	3.8809e-04	2.2861e-06
71125	 7.0159e+01	5.8697e+01	3.8310e-04	2.2861e-06
71150	 7.0158e+01	5.8658e+01	4.2451e-04	2.2861e-06
71175	 7.0152e+01	5.8664e+01	5.6219e-04	2.2861e-06
71200	 7.0145e+01	5.8649e+01	3.8240e-04	2.2861e-06
71225	 7.0142e+01	5.8633e+01	3.8680e-04	2.2861e-06
71250	 7.0131e+01	5.8623e+01	3.8441e-04	2.2861e-06
71275	 7.0128e+01	5.8638e+01	3.8381e-04	2.2861e-06
71300	 7.0122e+01	5.8665e+01	3.8099e-04	2.2861e-06
71325	 7.0116e+01	5.8631e+01	3.8130e-04	2.2861e-06
71350	 7.0111e+01	5.8591e+01	4.1068e-04	2.2861e-06
71375	 7.0107e+01	5.8600e+01	3.8043e-04	2.2861e-06
71400	 7.0102e+01	5.8620e+01	3.7989e-04	2.2861e-06
71425	 7.0095e+01	5.8612e+01	3.7960e-04	2.2861e-06
71450	 7.0088e+01	5.8586e+01	3.7883e-04	2.2861e-06
71475	 7.0085e+01	5.8588e+01	3.8524e-04	2.2861e-06
71500	 7.0074e+01	5.8562e+01	3.7895e-04	2.2861e-06
71525	 7.0073e+01	5.8573e+01	3.8327e-04	2.2861e-06
71550	 7.0071e+01	5.8575e+01	3.7978e-04	2.2861e-06
71575	 7.0066e+01	5.8562e+01	4.0764e-04	2.2861e-06
71600	 7.0058e+01	5.8585e+01	3.7304e-04	2.2861e-06
71625	 7.0055e+01	5.8552e+01	3.8392e-04	2.2861e-06
71650	 7.0045e+01	5.8552e+01	3.7528e-04	2.2861e-06
71675	 7.0044e+01	5.8540e+01	3.8062e-04	2.2861e-06
71700	 7.0039e+01	5.8533e+01	3.9178e-04	2.2861e-06
71725	 7.0030e+01	5.8521e+01	3.7324e-04	2.2861e-06
71750	 7.0029e+01	5.8532e+01	3.7847e-04	2.2861e-06
71775	 7.0028e+01	5.8526e+01	4.3304e-04	2.2861e-06
71800	 7.0014e+01	5.8470e+01	3.7548e-04	2.2861e-06
71825	 7.0015e+01	5.8540e+01	3.7683e-04	2.2861e-06
71850	 7.0014e+01	5.8502e+01	3.7499e-04	2.2861e-06
71875	 7.0006e+01	5.8505e+01	3.7366e-04	2.2861e-06
71900	 7.0003e+01	5.8513e+01	3.7515e-04	2.2861e-06
71925	 6.9990e+01	5.8470e+01	3.7739e-04	2.2861e-06
71950	 6.9989e+01	5.8468e+01	3.7890e-04	2.2861e-06
71975	 6.9987e+01	5.8467e+01	3.7294e-04	2.2861e-06
72000	 6.9981e+01	5.8472e+01	3.7473e-04	2.2861e-06
72025	 6.9976e+01	5.8472e+01	3.8839e-04	2.2861e-06
72050	 6.9969e+01	5.8448e+01	3.7519e-04	2.2861e-06
72075	 6.9965e+01	5.8451e+01	3.7304e-04	2.2861e-06
72100	 6.9954e+01	5.8470e+01	3.7250e-04	2.2861e-06
72125	 6.9952e+01	5.8465e+01	3.7342e-04	2.2861e-06
72150	 6.9951e+01	5.8442e+01	3.7114e-04	2.2861e-06
72175	 6.9943e+01	5.8391e+01	3.8284e-04	2.2861e-06
72200	 6.9941e+01	5.8438e+01	4.0743e-04	2.2861e-06
72225	 6.9928e+01	5.8381e+01	3.8674e-04	2.2861e-06
72250	 6.9926e+01	5.8406e+01	4.1047e-04	2.2861e-06
72275	 6.9925e+01	5.8425e+01	4.5036e-04	2.2861e-06
72300	 6.9918e+01	5.8437e+01	3.7916e-04	2.2861e-06
72325	 6.9914e+01	5.8377e+01	3.9873e-04	2.2861e-06
72350	 6.9908e+01	5.8412e+01	3.9390e-04	2.2861e-06
72375	 6.9901e+01	5.8402e+01	3.8205e-04	2.2861e-06
72400	 6.9900e+01	5.8322e+01	4.0301e-04	2.2861e-06
72425	 6.9896e+01	5.8283e+01	4.7229e-04	2.2861e-06
72450	 6.9888e+01	5.8359e+01	3.7203e-04	2.2861e-06
72475	 6.9887e+01	5.8353e+01	3.8572e-04	2.2861e-06
72500	 6.9884e+01	5.8349e+01	4.7646e-04	2.2861e-06
72525	 6.9874e+01	5.8348e+01	3.7080e-04	2.2861e-06
72550	 6.9874e+01	5.8352e+01	3.7724e-04	2.2861e-06
72575	 6.9870e+01	5.8330e+01	5.2943e-04	2.2861e-06
72600	 6.9861e+01	5.8320e+01	3.6632e-04	2.2861e-06
72625	 6.9860e+01	5.8323e+01	3.6672e-04	2.2861e-06
72650	 6.9860e+01	5.8318e+01	3.6532e-04	2.2861e-06
72675	 6.9851e+01	5.8302e+01	3.6379e-04	2.2861e-06
72700	 6.9848e+01	5.8297e+01	3.6844e-04	2.2861e-06
72725	 6.9846e+01	5.8303e+01	3.6748e-04	2.2861e-06
72750	 6.9840e+01	5.8297e+01	4.2139e-04	2.2861e-06
72775	 6.9834e+01	5.8279e+01	3.6543e-04	2.2861e-06
72800	 6.9834e+01	5.8288e+01	3.6612e-04	2.2861e-06
72825	 6.9833e+01	5.8284e+01	3.8236e-04	2.2861e-06
72850	 6.9831e+01	5.8276e+01	4.9052e-04	2.2861e-06
72875	 6.9823e+01	5.8262e+01	3.6783e-04	2.2861e-06
72900	 6.9822e+01	5.8261e+01	3.6373e-04	2.2861e-06
72925	 6.9821e+01	5.8266e+01	3.6711e-04	2.2861e-06
72950	 6.9817e+01	5.8265e+01	3.6631e-04	2.2861e-06
72975	 6.9804e+01	5.8245e+01	3.6052e-04	2.2861e-06
73000	 6.9805e+01	5.8225e+01	3.6575e-04	2.2861e-06
73025	 6.9801e+01	5.8248e+01	4.5513e-04	2.2861e-06
73050	 6.9797e+01	5.8216e+01	3.5775e-04	2.2861e-06
73075	 6.9793e+01	5.8276e+01	3.6657e-04	2.2861e-06
73100	 6.9788e+01	5.8230e+01	3.6732e-04	2.2861e-06
73125	 6.9781e+01	5.8214e+01	3.6268e-04	2.2861e-06
73150	 6.9776e+01	5.8155e+01	3.6839e-04	2.2861e-06
73175	 6.9771e+01	5.8200e+01	3.6218e-04	2.2861e-06
73200	 6.9765e+01	5.8179e+01	3.5947e-04	2.2861e-06
73225	 6.9762e+01	5.8179e+01	3.6027e-04	2.2861e-06
73250	 6.9755e+01	5.8194e+01	3.6062e-04	2.2861e-06
73275	 6.9750e+01	5.8162e+01	3.6069e-04	2.2861e-06
73300	 6.9748e+01	5.8163e+01	4.2842e-04	2.2861e-06
73325	 6.9737e+01	5.8139e+01	3.5852e-04	2.2861e-06
73350	 6.9736e+01	5.8130e+01	3.5947e-04	2.2861e-06
73375	 6.9734e+01	5.8143e+01	4.1918e-04	2.2861e-06
73400	 6.9724e+01	5.8114e+01	3.5668e-04	2.2861e-06
73425	 6.9723e+01	5.8128e+01	3.5833e-04	2.2861e-06
73450	 6.9721e+01	5.8063e+01	3.5738e-04	2.2861e-06
73475	 6.9714e+01	5.8090e+01	3.5607e-04	2.2861e-06
73500	 6.9707e+01	5.8103e+01	3.5747e-04	2.2861e-06
73525	 6.9703e+01	5.8031e+01	3.5535e-04	2.2861e-06
73550	 6.9702e+01	5.8073e+01	3.5280e-04	2.2861e-06
73575	 6.9694e+01	5.8067e+01	3.5493e-04	2.2861e-06
73600	 6.9693e+01	5.8056e+01	3.5784e-04	2.2861e-06
73625	 6.9691e+01	5.8046e+01	3.5336e-04	2.2861e-06
73650	 6.9686e+01	5.8067e+01	3.5511e-04	2.2861e-06
73675	 6.9682e+01	5.8074e+01	3.5382e-04	2.2861e-06
73700	 6.9678e+01	5.8030e+01	3.5528e-04	2.2861e-06
73725	 6.9671e+01	5.8041e+01	3.5444e-04	2.2861e-06
73750	 6.9666e+01	5.8034e+01	4.0091e-04	2.2861e-06
73775	 6.9660e+01	5.8006e+01	3.5264e-04	2.2861e-06
73800	 6.9657e+01	5.8030e+01	3.5478e-04	2.2861e-06
73825	 6.9656e+01	5.8017e+01	3.5409e-04	2.2861e-06
73850	 6.9646e+01	5.7913e+01	3.5301e-04	2.2861e-06
73875	 6.9644e+01	5.8006e+01	3.5169e-04	2.2861e-06
73900	 6.9641e+01	5.7970e+01	3.5327e-04	2.2861e-06
73925	 6.9635e+01	5.7991e+01	3.5506e-04	2.2861e-06
73950	 6.9628e+01	5.8029e+01	3.4856e-04	2.2861e-06
73975	 6.9626e+01	5.7978e+01	3.9093e-04	2.2861e-06
74000	 6.9619e+01	5.7965e+01	3.4837e-04	2.2861e-06
74025	 6.9619e+01	5.7959e+01	3.5039e-04	2.2861e-06
74050	 6.9616e+01	5.7977e+01	3.4798e-04	2.2861e-06
74075	 6.9604e+01	5.7881e+01	3.5361e-04	2.2861e-06
74100	 6.9604e+01	5.7900e+01	3.4764e-04	2.2861e-06
74125	 6.9600e+01	5.7939e+01	3.4941e-04	2.2861e-06
74150	 6.9594e+01	5.7940e+01	3.4693e-04	2.2861e-06
74175	 6.9589e+01	5.7917e+01	3.5185e-04	2.2861e-06
74200	 6.9582e+01	5.7904e+01	3.4968e-04	2.2861e-06
74225	 6.9579e+01	5.7871e+01	3.4749e-04	2.2861e-06
74250	 6.9573e+01	5.7876e+01	3.4558e-04	2.2861e-06
74275	 6.9569e+01	5.7913e+01	3.3592e-04	2.2861e-06
74300	 6.9563e+01	5.7888e+01	3.4098e-04	2.2861e-06
74325	 6.9547e+01	5.7785e+01	3.6213e-04	2.2861e-06
74350	 6.9547e+01	5.7888e+01	4.5879e-04	2.2861e-06
74375	 6.9546e+01	5.7792e+01	5.3920e-04	2.2861e-06
74400	 6.9546e+01	5.7816e+01	5.7609e-04	2.2861e-06
74425	 6.9541e+01	5.7816e+01	4.6599e-04	2.2861e-06
74450	 6.9537e+01	5.7810e+01	3.4494e-04	2.2861e-06
74475	 6.9537e+01	5.7806e+01	3.4377e-04	2.2861e-06
74500	 6.9535e+01	5.7803e+01	3.4524e-04	2.2861e-06
74525	 6.9524e+01	5.7776e+01	3.4680e-04	2.2861e-06
74550	 6.9520e+01	5.7765e+01	3.4356e-04	2.2861e-06
74575	 6.9514e+01	5.7747e+01	3.4423e-04	2.2861e-06
74600	 6.9512e+01	5.7745e+01	4.4064e-04	2.2861e-06
74625	 6.9511e+01	5.7761e+01	3.8386e-04	2.2861e-06
74650	 6.9510e+01	5.7748e+01	4.6767e-04	2.2861e-06
74675	 6.9507e+01	5.7772e+01	5.2839e-04	2.2861e-06
74700	 6.9503e+01	5.7735e+01	3.4307e-04	2.2861e-06
74725	 6.9501e+01	5.7704e+01	3.4499e-04	2.2861e-06
74750	 6.9498e+01	5.7755e+01	3.4196e-04	2.2861e-06
74775	 6.9493e+01	5.7716e+01	3.4268e-04	2.2861e-06
74800	 6.9490e+01	5.7706e+01	3.4062e-04	2.2861e-06
74825	 6.9484e+01	5.7675e+01	3.4020e-04	2.2861e-06
74850	 6.9480e+01	5.7680e+01	3.3978e-04	2.2861e-06
74875	 6.9479e+01	5.7675e+01	3.8719e-04	2.2861e-06
74900	 6.9478e+01	5.7689e+01	4.6551e-04	2.2861e-06
74925	 6.9475e+01	5.7688e+01	4.1019e-04	2.2861e-06
74950	 6.9470e+01	5.7642e+01	3.3857e-04	2.2861e-06
74975	 6.9469e+01	5.7575e+01	3.9293e-04	2.2861e-06
75000	 6.9456e+01	5.7652e+01	3.4054e-04	2.2861e-06
75025	 6.9456e+01	5.7653e+01	3.3679e-04	2.2861e-06
75050	 6.9455e+01	5.7655e+01	3.3978e-04	2.2861e-06
75075	 6.9456e+01	5.7644e+01	3.3790e-04	2.2861e-06
75100	 6.9454e+01	5.7646e+01	3.3770e-04	2.2861e-06
75125	 6.9453e+01	5.7644e+01	4.0815e-04	2.2861e-06
75150	 6.9453e+01	5.7644e+01	3.4208e-04	2.2861e-06
75175	 6.9448e+01	5.7649e+01	3.3369e-04	2.2861e-06
75200	 6.9445e+01	5.7631e+01	3.3639e-04	2.2861e-06
75225	 6.9443e+01	5.7635e+01	3.4140e-04	2.2861e-06
75250	 6.9441e+01	5.7596e+01	4.0024e-04	2.2861e-06
75275	 6.9425e+01	5.7589e+01	8.3779e-04	2.2861e-06
75300	 6.9405e+01	5.7505e+01	5.1492e-04	2.2861e-06
75325	 6.9398e+01	5.7614e+01	3.3135e-04	2.2861e-06
75350	 6.9396e+01	5.7605e+01	5.1860e-04	2.2861e-06
75375	 6.9390e+01	5.7527e+01	5.8419e-04	2.2861e-06
75400	 6.9388e+01	5.7574e+01	3.3114e-04	2.2861e-06
75425	 6.9386e+01	5.7463e+01	3.3345e-04	2.2861e-06
75450	 6.9386e+01	5.7499e+01	3.3304e-04	2.2861e-06
75475	 6.9384e+01	5.7535e+01	3.3636e-04	2.2861e-06
75500	 6.9383e+01	5.7484e+01	3.3380e-04	2.2861e-06
75525	 6.9379e+01	5.7475e+01	3.3270e-04	2.2861e-06
75550	 6.9374e+01	5.7494e+01	3.3281e-04	2.2861e-06
